gc 481 @20.183s 2%: 0.010+8.3+0.030 ms clock, 0.042+0.25/8.2/11+0.12 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
gc 482 @20.213s 2%: 0.008+0.11+0.020 ms clock, 0.032+0/0.10/0.17+0.081 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 483 @20.252s 2%: 0.010+3.5+0.098 ms clock, 0.043+0.21/3.5/6.4+0.39 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 484 @20.295s 2%: 0.009+7.4+0.066 ms clock, 0.039+0.24/7.3/12+0.26 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
gc 485 @20.324s 2%: 0.009+0.13+0.061 ms clock, 0.037+0/0.12/0.16+0.24 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 486 @20.363s 2%: 0.011+3.7+0.025 ms clock, 0.046+0.22/3.6/5.6+0.10 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 487 @20.409s 2%: 0.011+7.8+0.10 ms clock, 0.044+0.099/7.7/14+0.42 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
gc 488 @20.440s 2%: 0.039+0.12+0.041 ms clock, 0.15+0/0.088/0.16+0.16 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 489 @20.482s 2%: 0.011+4.2+0.10 ms clock, 0.044+0.14/4.1/6.6+0.42 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 490 @20.527s 2%: 0.009+7.0+0.023 ms clock, 0.037+0.22/6.9/12+0.092 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
gc 491 @20.552s 2%: 0.042+0.10+0.021 ms clock, 0.17+0/0.078/0.18+0.084 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 492 @20.591s 2%: 0.009+3.6+0.076 ms clock, 0.039+0.24/3.6/5.8+0.30 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 493 @20.664s 2%: 0.013+9.3+0.030 ms clock, 0.054+0.30/9.2/17+0.12 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
gc 494 @20.699s 2%: 0.041+0.12+0.031 ms clock, 0.16+0/0.095/0.16+0.12 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 495 @20.757s 2%: 0.010+4.0+0.099 ms clock, 0.043+0.22/3.9/7.0+0.39 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 496 @20.802s 2%: 0.009+7.4+0.023 ms clock, 0.039+0.23/7.4/11+0.094 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
gc 497 @20.830s 2%: 0.059+0.10+0.022 ms clock, 0.23+0/0.083/0.16+0.088 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 498 @20.866s 2%: 0.009+4.9+0.045 ms clock, 0.038+0.13/4.8/4.6+0.18 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 499 @20.909s 2%: 0.010+11+0.063 ms clock, 0.041+0.14/10/12+0.25 ms cpu, 8->8->8 MB, 9 MB goal, 4 P
gc 500 @20.935s 2%: 0.026+0.10+0.046 ms clock, 0.10+0/0.087/0.18+0.18 ms cpu, 10->10->0 MB, 17 MB goal, 4 P (forced)
gc 501 @20.974s 2%: 0.010+5.0+0.029 ms clock, 0.041+0.22/5.0/1.4+0.11 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 502 @21.017s 2%: 0.009+7.9+0.025 ms clock, 0.039+0.27/7.8/9.8+0.10 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
gc 503 @21.043s 2%: 0.007+0.094+0.021 ms clock, 0.028+0/0.083/0.18+0.084 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 504 @21.081s 2%: 0.009+3.9+0.074 ms clock, 0.036+0.23/3.9/5.5+0.29 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 505 @21.143s 2%: 0.010+8.8+0.025 ms clock, 0.042+0.24/8.7/7.8+0.10 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
gc 506 @21.172s 2%: 0.027+0.090+0.018 ms clock, 0.11+0/0.080/0.17+0.074 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 507 @21.209s 2%: 0.009+5.6+0.11 ms clock, 0.038+0.15/5.5/4.5+0.44 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 508 @21.255s 2%: 0.011+8.0+0.024 ms clock, 0.045+0.20/7.9/12+0.099 ms cpu, 8->8->8 MB, 9 MB goal, 4 P
gc 509 @21.282s 2%: 0.008+0.10+0.020 ms clock, 0.035+0/0.088/0.17+0.082 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 510 @21.321s 2%: 0.010+3.7+0.028 ms clock, 0.040+0.20/3.6/6.0+0.11 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 511 @21.377s 2%: 0.009+9.9+0.023 ms clock, 0.038+0.14/9.9/11+0.094 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
gc 512 @21.416s 2%: 0.046+0.11+0.019 ms clock, 0.18+0/0.094/0.18+0.079 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 513 @21.469s 2%: 0.009+4.3+0.014 ms clock, 0.039+0.14/4.1/4.4+0.059 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 514 @21.510s 2%: 0.008+7.1+0.066 ms clock, 0.035+0.23/7.0/12+0.26 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
  100000	      1197 ns/op	     112 B/op	       2 allocs/op
gc 515 @21.538s 2%: 0.030+0.13+0.035 ms clock, 0.12+0/0.10/0.14+0.14 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 516 @21.549s 2%: 0.007+1.5+0.041 ms clock, 0.029+0.10/1.5/0.16+0.16 ms cpu, 4->4->3 MB, 5 MB goal, 4 P
gc 517 @21.601s 2%: 0.010+6.5+0.028 ms clock, 0.042+0.21/6.4/10+0.11 ms cpu, 7->7->7 MB, 8 MB goal, 4 P
BenchmarkSetEraseStruct1E5-4                          	gc 518 @21.697s 2%: 0.007+0.51+0.19 ms clock, 0.029+0/0.099/0.15+0.77 ms cpu, 10->10->0 MB, 15 MB goal, 4 P (forced)
gc 519 @21.715s 2%: 0.012+1.7+0.029 ms clock, 0.051+0.16/1.6/0.47+0.11 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 520 @21.769s 2%: 0.010+6.9+0.039 ms clock, 0.042+0.14/6.5/10+0.15 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
gc 521 @21.862s 2%: 0.029+0.10+0.042 ms clock, 0.11+0/0.072/0.19+0.16 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 522 @21.878s 2%: 0.006+1.4+0.021 ms clock, 0.027+0.21/1.3/0.93+0.086 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 523 @21.932s 2%: 0.012+5.9+0.041 ms clock, 0.048+0.23/5.9/10+0.16 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
gc 524 @22.026s 2%: 0.068+0.10+0.020 ms clock, 0.27+0/0.090/0.18+0.080 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 525 @22.038s 2%: 0.007+1.5+0.027 ms clock, 0.030+0.13/1.4/1.4+0.11 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 526 @22.093s 2%: 0.010+6.5+0.10 ms clock, 0.042+0.23/6.4/10+0.42 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
gc 527 @22.190s 2%: 0.009+0.14+0.10 ms clock, 0.037+0/0.10/0.18+0.40 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 528 @22.210s 2%: 0.008+1.1+0.021 ms clock, 0.032+0.20/1.0/1.5+0.086 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 529 @22.264s 2%: 0.011+9.4+0.035 ms clock, 0.044+0.14/9.4/0.84+0.14 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
gc 530 @22.354s 2%: 0.008+0.13+0.084 ms clock, 0.033+0/0.11/0.15+0.33 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 531 @22.366s 2%: 0.007+1.1+0.090 ms clock, 0.028+0.20/1.1/1.8+0.36 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 532 @22.418s 2%: 0.010+8.3+0.033 ms clock, 0.041+0.14/8.2/6.7+0.13 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
gc 533 @22.514s 2%: 0.039+0.094+0.021 ms clock, 0.15+0/0.080/0.18+0.085 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 534 @22.534s 2%: 0.012+2.5+0.042 ms clock, 0.050+0.44/2.4/3.9+0.17 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 535 @22.629s 2%: 0.012+10+0.029 ms clock, 0.050+0.19/10/9.5+0.11 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
gc 536 @22.741s 2%: 0.018+0.10+0.023 ms clock, 0.072+0/0.086/0.17+0.093 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 537 @22.758s 2%: 0.012+1.0+0.020 ms clock, 0.050+0.22/0.99/1.6+0.082 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 538 @22.811s 2%: 0.011+6.5+0.13 ms clock, 0.046+0.23/6.5/10+0.52 ms cpu, 7->7->7 MB, 8 MB goal, 4 P
gc 539 @22.906s 2%: 0.037+0.098+0.022 ms clock, 0.14+0/0.079/0.19+0.089 ms cpu, 10->10->0 MB, 15 MB goal, 4 P (forced)
gc 540 @22.929s 2%: 0.044+2.1+0.10 ms clock, 0.17+0.23/1.6/2.3+0.42 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 541 @22.987s 2%: 0.011+5.7+0.019 ms clock, 0.046+0.23/5.7/11+0.079 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
gc 542 @23.081s 2%: 0.039+0.11+0.021 ms clock, 0.15+0/0.057/0.21+0.086 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 543 @23.094s 2%: 0.008+1.1+0.094 ms clock, 0.032+0.20/1.0/1.9+0.37 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 544 @23.148s 2%: 0.010+5.7+0.033 ms clock, 0.040+0.14/5.6/7.1+0.13 ms cpu, 7->7->7 MB, 8 MB goal, 4 P
gc 545 @23.250s 2%: 0.008+0.10+0.024 ms clock, 0.032+0/0.096/0.16+0.098 ms cpu, 10->10->0 MB, 15 MB goal, 4 P (forced)
gc 546 @23.263s 2%: 0.008+1.1+0.024 ms clock, 0.035+0.21/1.1/1.6+0.099 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 547 @23.317s 2%: 0.010+5.9+0.10 ms clock, 0.041+0.23/5.9/9.9+0.40 ms cpu, 7->7->7 MB, 8 MB goal, 4 P
gc 548 @23.413s 2%: 0.008+0.11+0.022 ms clock, 0.035+0/0.10/0.18+0.089 ms cpu, 10->10->0 MB, 15 MB goal, 4 P (forced)
gc 549 @23.438s 2%: 0.014+2.5+0.060 ms clock, 0.059+0.22/2.4/1.6+0.24 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 550 @23.497s 2%: 0.010+8.1+0.14 ms clock, 0.042+0.23/8.1/9.3+0.56 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
gc 551 @23.633s 2%: 0.031+0.10+0.021 ms clock, 0.12+0/0.084/0.21+0.084 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 552 @23.660s 2%: 0.015+7.9+0.056 ms clock, 0.063+0.42/2.6/1.6+0.22 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 553 @23.725s 2%: 0.010+7.2+0.023 ms clock, 0.042+0.14/7.2/8.8+0.092 ms cpu, 8->8->8 MB, 9 MB goal, 4 P
gc 554 @23.814s 2%: 0.038+0.10+0.021 ms clock, 0.15+0/0.070/0.18+0.085 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 555 @23.837s 2%: 0.016+2.5+0.077 ms clock, 0.066+0.51/2.4/4.5+0.31 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 556 @23.938s 2%: 0.013+9.1+0.094 ms clock, 0.055+0.31/9.0/14+0.37 ms cpu, 7->7->7 MB, 8 MB goal, 4 P
gc 557 @24.054s 2%: 0.010+0.11+0.036 ms clock, 0.042+0/0.10/0.13+0.14 ms cpu, 10->10->0 MB, 15 MB goal, 4 P (forced)
gc 558 @24.067s 2%: 0.008+1.8+0.046 ms clock, 0.034+0.21/1.7/1.0+0.18 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 559 @24.151s 2%: 0.010+6.6+0.047 ms clock, 0.043+0.21/6.5/10+0.19 ms cpu, 7->8->7 MB, 8 MB goal, 4 P
  100000	       516 ns/op	      32 B/op	       0 allocs/op
gc 560 @24.242s 2%: 0.007+0.13+0.022 ms clock, 0.031+0/0.095/0.16+0.091 ms cpu, 10->10->0 MB, 15 MB goal, 4 P (forced)
gc 561 @24.254s 2%: 0.007+1.8+0.025 ms clock, 0.030+0.12/1.4/1.4+0.10 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 562 @24.308s 2%: 0.010+6.3+0.10 ms clock, 0.043+0.23/6.3/10+0.40 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
BenchmarkSetFindStruct1E5-4                           	gc 563 @24.381s 2%: 0.052+0.13+0.044 ms clock, 0.21+0/0.091/0.15+0.17 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 564 @24.392s 2%: 0.007+1.2+0.063 ms clock, 0.030+0.22/1.1/1.6+0.25 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 565 @24.444s 2%: 0.011+7.3+0.023 ms clock, 0.044+0.22/7.3/13+0.093 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
gc 566 @24.516s 2%: 0.015+0.10+0.019 ms clock, 0.062+0/0.090/0.18+0.078 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 567 @24.529s 2%: 0.007+1.9+0.055 ms clock, 0.030+0.22/1.9/0.79+0.22 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 568 @24.602s 2%: 0.010+5.8+0.049 ms clock, 0.043+0.23/5.8/10+0.19 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
gc 569 @24.681s 2%: 0.039+0.10+0.020 ms clock, 0.15+0/0.079/0.14+0.080 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 570 @24.693s 2%: 0.008+1.6+0.035 ms clock, 0.032+0.13/1.5/0.62+0.14 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 571 @24.747s 2%: 0.010+5.8+0.12 ms clock, 0.041+0.23/5.7/11+0.50 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
gc 572 @24.822s 2%: 0.028+0.12+0.016 ms clock, 0.11+0/0.076/0.13+0.066 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 573 @24.835s 2%: 0.010+1.1+0.015 ms clock, 0.040+0.20/1.0/2.0+0.063 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 574 @24.886s 2%: 0.010+7.0+0.048 ms clock, 0.040+0.22/7.0/9.5+0.19 ms cpu, 7->8->7 MB, 8 MB goal, 4 P
gc 575 @24.963s 2%: 0.035+0.11+0.020 ms clock, 0.14+0/0.092/0.15+0.080 ms cpu, 10->10->0 MB, 15 MB goal, 4 P (forced)
gc 576 @24.975s 2%: 0.007+1.1+0.097 ms clock, 0.031+0.19/1.0/1.8+0.38 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 577 @25.028s 2%: 0.010+6.0+0.022 ms clock, 0.043+0.23/6.0/9.9+0.090 ms cpu, 7->8->7 MB, 8 MB goal, 4 P
gc 578 @25.103s 2%: 0.029+0.10+0.044 ms clock, 0.11+0/0.079/0.14+0.17 ms cpu, 10->10->0 MB, 15 MB goal, 4 P (forced)
gc 579 @25.115s 2%: 0.008+5.0+0.027 ms clock, 0.034+0.13/1.4/1.3+0.10 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 580 @25.172s 2%: 0.011+5.7+0.073 ms clock, 0.044+0.22/5.7/10+0.29 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
gc 581 @25.246s 2%: 0.066+0.085+0.023 ms clock, 0.26+0/0.066/0.17+0.093 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 582 @25.257s 2%: 0.008+1.4+0.13 ms clock, 0.032+0.20/1.4/1.4+0.54 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 583 @25.314s 2%: 0.011+6.2+0.023 ms clock, 0.046+0.21/6.1/10+0.092 ms cpu, 7->8->7 MB, 8 MB goal, 4 P
gc 584 @25.392s 2%: 0.039+0.096+0.023 ms clock, 0.15+0/0.082/0.17+0.093 ms cpu, 10->10->0 MB, 15 MB goal, 4 P (forced)
gc 585 @25.417s 2%: 0.015+1.6+0.045 ms clock, 0.061+0.17/1.6/1.5+0.18 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 586 @25.488s 2%: 0.010+6.3+0.075 ms clock, 0.042+0.21/6.3/10+0.30 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
gc 587 @25.566s 2%: 0.040+0.095+0.023 ms clock, 0.16+0/0.083/0.18+0.095 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 588 @25.586s 2%: 0.013+1.6+0.048 ms clock, 0.054+0.16/1.4/1.5+0.19 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 589 @25.642s 2%: 0.011+9.7+0.022 ms clock, 0.044+0.14/7.9/13+0.088 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
gc 590 @25.715s 2%: 0.027+0.095+0.022 ms clock, 0.10+0/0.073/0.18+0.089 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 591 @25.738s 2%: 0.012+1.4+0.025 ms clock, 0.049+0.17/1.3/1.1+0.10 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 592 @25.792s 2%: 0.011+5.7+0.029 ms clock, 0.044+0.21/5.6/10+0.11 ms cpu, 7->8->7 MB, 8 MB goal, 4 P
gc 593 @25.869s 2%: 0.038+0.088+0.032 ms clock, 0.15+0/0.072/0.17+0.12 ms cpu, 10->10->0 MB, 15 MB goal, 4 P (forced)
gc 594 @25.882s 2%: 0.009+1.1+0.022 ms clock, 0.036+0.21/1.0/1.5+0.088 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 595 @25.947s 2%: 0.018+6.0+0.036 ms clock, 0.073+0.28/5.8/10+0.14 ms cpu, 7->7->7 MB, 8 MB goal, 4 P
gc 596 @26.083s 2%: 0.058+0.16+0.028 ms clock, 0.23+0/0.12/0.32+0.11 ms cpu, 10->10->0 MB, 15 MB goal, 4 P (forced)
gc 597 @26.101s 2%: 0.010+1.6+0.027 ms clock, 0.041+0.27/1.6/1.7+0.10 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 598 @26.168s 2%: 0.011+6.4+0.070 ms clock, 0.044+0.24/6.4/11+0.28 ms cpu, 7->8->7 MB, 8 MB goal, 4 P
gc 599 @26.244s 2%: 0.027+0.096+0.038 ms clock, 0.11+0/0.081/0.13+0.15 ms cpu, 10->10->0 MB, 15 MB goal, 4 P (forced)
gc 600 @26.269s 2%: 0.020+1.4+0.044 ms clock, 0.082+0.27/1.4/1.4+0.17 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 601 @26.330s 2%: 0.010+6.1+0.023 ms clock, 0.041+0.22/6.1/9.6+0.095 ms cpu, 7->8->7 MB, 8 MB goal, 4 P
  100000	       369 ns/op	      32 B/op	       0 allocs/op
gc 602 @26.408s 2%: 0.025+0.13+0.024 ms clock, 0.10+0/0.097/0.088+0.096 ms cpu, 10->10->0 MB, 15 MB goal, 4 P (forced)
gc 603 @26.434s 2%: 0.017+2.8+0.036 ms clock, 0.069+0.52/2.7/3.8+0.14 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 604 @26.543s 2%: 0.014+12+0.029 ms clock, 0.057+0.21/5.5/13+0.11 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
BenchmarkSetLowerBoundStruct1E5-4                     	gc 605 @26.648s 2%: 0.042+0.15+0.032 ms clock, 0.17+0/0.11/0.13+0.12 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 606 @26.661s 2%: 0.009+1.5+0.073 ms clock, 0.039+0.23/1.4/1.4+0.29 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 607 @26.715s 2%: 0.009+9.4+0.068 ms clock, 0.039+0.14/9.4/6.7+0.27 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
gc 608 @26.799s 2%: 0.037+0.095+0.027 ms clock, 0.14+0/0.073/0.18+0.11 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 609 @26.810s 2%: 0.008+1.1+0.018 ms clock, 0.035+0.18/1.0/1.7+0.075 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 610 @26.863s 2%: 0.009+5.8+0.062 ms clock, 0.039+0.22/5.7/10+0.24 ms cpu, 7->7->7 MB, 8 MB goal, 4 P
gc 611 @26.951s 2%: 0.006+0.10+0.020 ms clock, 0.024+0/0.084/0.17+0.083 ms cpu, 10->10->0 MB, 15 MB goal, 4 P (forced)
gc 612 @26.964s 2%: 0.008+1.0+0.021 ms clock, 0.033+0.22/1.0/1.8+0.084 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 613 @27.020s 2%: 0.011+7.4+0.070 ms clock, 0.044+0.25/7.4/11+0.28 ms cpu, 7->7->7 MB, 8 MB goal, 4 P
gc 614 @27.109s 2%: 0.026+0.090+0.029 ms clock, 0.10+0/0.074/0.18+0.11 ms cpu, 10->10->0 MB, 15 MB goal, 4 P (forced)
gc 615 @27.121s 2%: 0.007+1.0+0.044 ms clock, 0.030+0.21/1.0/1.8+0.17 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 616 @27.189s 2%: 0.010+5.8+0.016 ms clock, 0.042+0.23/5.8/10+0.067 ms cpu, 7->7->7 MB, 8 MB goal, 4 P
gc 617 @27.272s 2%: 0.024+0.11+0.021 ms clock, 0.098+0/0.072/0.14+0.087 ms cpu, 10->10->0 MB, 15 MB goal, 4 P (forced)
gc 618 @27.283s 2%: 0.008+1.6+0.031 ms clock, 0.034+0.25/1.5/0.78+0.12 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 619 @27.334s 2%: 0.009+5.8+0.029 ms clock, 0.037+0.21/5.8/9.7+0.11 ms cpu, 7->8->7 MB, 8 MB goal, 4 P
gc 620 @27.417s 2%: 0.008+0.11+0.031 ms clock, 0.032+0/0.093/0.17+0.12 ms cpu, 10->10->0 MB, 15 MB goal, 4 P (forced)
gc 621 @27.441s 2%: 0.011+1.5+0.028 ms clock, 0.047+0.17/1.3/1.3+0.11 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 622 @27.494s 2%: 0.009+6.9+0.085 ms clock, 0.038+0.21/6.8/9.2+0.34 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
gc 623 @27.579s 2%: 0.017+0.13+0.032 ms clock, 0.069+0/0.099/0.096+0.12 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 624 @27.600s 2%: 0.014+1.7+0.040 ms clock, 0.058+0.17/1.6/1.4+0.16 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 625 @27.662s 2%: 0.013+9.9+0.035 ms clock, 0.054+0.23/9.9/1.6+0.14 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
gc 626 @27.751s 2%: 0.040+0.089+0.031 ms clock, 0.16+0/0.078/0.17+0.12 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 627 @27.784s 2%: 0.018+2.7+0.11 ms clock, 0.072+0.52/2.6/4.1+0.45 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 628 @27.892s 2%: 0.013+11+0.083 ms clock, 0.054+0.20/11/11+0.33 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
gc 629 @27.997s 2%: 0.067+0.13+0.020 ms clock, 0.27+0/0.080/0.14+0.081 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 630 @28.018s 2%: 0.013+1.1+0.023 ms clock, 0.053+0.23/1.0/1.7+0.092 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 631 @28.071s 2%: 0.010+5.7+0.067 ms clock, 0.042+0.23/5.7/10+0.26 ms cpu, 7->7->7 MB, 8 MB goal, 4 P
gc 632 @28.155s 2%: 0.010+0.10+0.023 ms clock, 0.041+0/0.078/0.17+0.094 ms cpu, 10->10->0 MB, 15 MB goal, 4 P (forced)
gc 633 @28.176s 2%: 0.014+2.7+0.065 ms clock, 0.057+0.26/2.6/0.51+0.26 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 634 @28.229s 2%: 0.010+6.9+0.039 ms clock, 0.040+0.22/6.8/8.4+0.15 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
gc 635 @28.308s 2%: 0.027+0.098+0.053 ms clock, 0.10+0/0.069/0.18+0.21 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 636 @28.320s 2%: 0.006+1.1+0.038 ms clock, 0.024+0.20/1.0/1.8+0.15 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 637 @28.386s 2%: 0.010+5.8+0.12 ms clock, 0.043+0.21/5.7/10+0.48 ms cpu, 7->7->7 MB, 8 MB goal, 4 P
gc 638 @28.472s 2%: 0.008+0.10+0.019 ms clock, 0.034+0/0.080/0.17+0.077 ms cpu, 10->10->0 MB, 15 MB goal, 4 P (forced)
gc 639 @28.485s 2%: 0.007+1.1+0.060 ms clock, 0.030+0.21/1.1/1.5+0.24 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 640 @28.537s 2%: 0.010+7.8+0.058 ms clock, 0.040+0.13/7.7/7.7+0.23 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
gc 641 @28.623s 2%: 0.059+0.11+0.025 ms clock, 0.23+0/0.076/0.18+0.10 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 642 @28.634s 2%: 0.008+1.2+0.039 ms clock, 0.033+0.22/1.1/1.0+0.15 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 643 @28.694s 2%: 0.011+6.4+0.025 ms clock, 0.047+0.25/6.3/11+0.10 ms cpu, 7->7->7 MB, 8 MB goal, 4 P
gc 644 @28.782s 2%: 0.008+0.11+0.021 ms clock, 0.034+0/0.095/0.18+0.085 ms cpu, 10->10->0 MB, 15 MB goal, 4 P (forced)
gc 645 @28.794s 2%: 0.006+1.1+0.021 ms clock, 0.026+0.22/1.0/1.6+0.086 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 646 @28.847s 2%: 0.011+8.8+0.037 ms clock, 0.047+0.16/8.8/12+0.14 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
  100000	       467 ns/op	      32 B/op	       0 allocs/op
gc 647 @28.933s 2%: 0.009+0.15+0.033 ms clock, 0.036+0/0.11/0.11+0.13 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 648 @28.945s 2%: 0.013+1.5+0.041 ms clock, 0.054+0.13/1.4/1.3+0.16 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
